row_label_raw,row_label_full,col_0,Tại ngày 31/12/2021,Tại ngày 31/12/2021_1,Tại ngày 01/01/2021,Tại ngày 01/01/2021_1,numeric__Tại ngày 31/12/2021,numeric__Tại ngày 31/12/2021_1,numeric__Tại ngày 01/01/2021,numeric__Tại ngày 01/01/2021_1
,,,VND,VND,VND,VND,,,,
,,,Giá gốc,Giá trị có thể thu hồi,Giá gốc,Giá trị có thể thu hồi,,,,
Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,Tổng giá trị các khoản phải thu quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi,78.380.547.595,33.619.349.448,57.248.347.190,21.293.606.525,78380547595.0,33619349448.0,57248347190.0,21293606525.0
