row_label_raw,row_label_full,STT,Tên,Địa chỉ,Ngành nghề chính,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp,Tỷ lệ lợi ích,numeric__Tên,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp,numeric__Tỷ lệ lợi ích
1.,1.,1.,Công ty Cổ phần Xây dựng Đồng Nai,"Số 9 Huỳnh Văn Nghệ, P. Bửu Long, TP. Biên Hòa, Tĩnh Đồng Nai",Xây dựng công trình,"40,00%","40,00%","40,00%",,,,0.4,0.4,0.4
2.,2.,2.,Công ty Cổ phần Sơn Đồng Nai,"Đường 7, KCN Biên Hòa 1, P. An Bình, TP. Biên Hòa, Tĩnh Đồng Nai","Sản xuất kinh doanh sản phẩm về sơn, keo","30,01%","30,01%","30,01%",,,,0.30010000000000003,0.30010000000000003,0.30010000000000003
3.,3.,3.,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Số 1, Đường 6A, KCN Biên Hòa 2, TP. Biên Hòa, Tĩnh Đồng Nai",Giáo dục - Đào tạo - Dịch vụ,"40,00%","40,00%","40,00%",,,,0.4,0.4,0.4
