row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,118.253.830.309,129.766.838.146,118253830309.0,129766838146.0
Dự phòng/(Hoàn nhập) tổn thất đầu tư,Dự phòng/(Hoàn nhập) tổn thất đầu tư,Dự phòng/(Hoàn nhập) tổn thất đầu tư,1.976.067.893,(966.169.104),1976067893.0,-966169104.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,70.223.528,415.077.452,70223528.0,415077452.0
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệ,-,87.333.283.938,,87333283938.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,746.848.614,1.746.538.231,746848614.0,1746538231.0
Cộng,Cộng,Cộng,121.046.970.344,218.295.568.663,121046970344.0,218295568663.0
5.5. Chi phí bán hàng,5.5. Chi phí bán hàng,5.5. Chi phí bán hàng,5.5. Chi phí bán hàng,5.5. Chi phí bán hàng,,
,,,Năm 2021VND,Năm 2020VND,,
Chi phí nhân viên,5.5. Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,41.919.918.427,27.966.519.862,41919918427.0,27966519862.0
Chi phí vật liệu,5.5. Chi phí bán hàng > Chi phí vật liệu,Chi phí vật liệu,16.900.833.038,32.927.246.149,16900833038.0,32927246149.0
Chi phí khác bằng tiền,5.5. Chi phí bán hàng > Chi phí khác bằng tiền,Chi phí khác bằng tiền,61.294.081.724,52.487.485.810,61294081724.0,52487485810.0
Cộng,5.5. Chi phí bán hàng > Cộng,Cộng,120.114.833.189,113.381.251.821,120114833189.0,113381251821.0
5.6. Chi phí quản lý doanh nghiệp,5.6. Chi phí quản lý doanh nghiệp,5.6. Chi phí quản lý doanh nghiệp,5.6. Chi phí quản lý doanh nghiệp,5.6. Chi phí quản lý doanh nghiệp,,
,,,Năm 2021VND,Năm 2020VND,,
Chi phí nhân viên quản lý,5.6. Chi phí quản lý doanh nghiệp > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,267.475.889.467,252.663.531.195,267475889467.0,252663531195.0
Chi phí vật liệu quản lý,5.6. Chi phí quản lý doanh nghiệp > Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,3.812.769.509,3.141.816.229,3812769509.0,3141816229.0
Chi phí đồ dùng văn phòng,5.6. Chi phí quản lý doanh nghiệp > Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,9.765.656.801,7.679.293.715,9765656801.0,7679293715.0
Chi phí khấu hao tài sản cố định,5.6. Chi phí quản lý doanh nghiệp > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,18.374.892.251,18.385.027.368,18374892251.0,18385027368.0
"Thuế, phí, lệ phí","5.6. Chi phí quản lý doanh nghiệp > Thuế, phí, lệ phí","Thuế, phí, lệ phí",11.878.093.535,9.417.978.405,11878093535.0,9417978405.0
Chi phí dự phòng,5.6. Chi phí quản lý doanh nghiệp > Chi phí dự phòng,Chi phí dự phòng,9.969.455.253,5.545.472.591,9969455253.0,5545472591.0
Chi phí dịch vụ mua ngoài,5.6. Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,40.273.483.448,37.612.168.081,40273483448.0,37612168081.0
Chi phí khác bằng tiền,5.6. Chi phí quản lý doanh nghiệp > Chi phí khác bằng tiền,Chi phí khác bằng tiền,82.958.618.876,70.202.751.505,82958618876.0,70202751505.0
Cộng,5.6. Chi phí quản lý doanh nghiệp > Cộng,Cộng,444.508.859.140,404.648.039.089,444508859140.0,404648039089.0
