row_label_raw,row_label_full,col_0,Tại ngày 31/12/2021VND > Giá trị,Tại ngày 31/12/2021VND > Số có khả năngtrả nợ,Tại ngày 01/01/2021VND > Giá trị,Tại ngày 01/01/2021VND > Số có khả năngtrả nợ,numeric__Tại ngày 31/12/2021VND > Giá trị,numeric__Tại ngày 31/12/2021VND > Số có khả năngtrả nợ,numeric__Tại ngày 01/01/2021VND > Giá trị,numeric__Tại ngày 01/01/2021VND > Số có khả năngtrả nợ
Phải trả cho các bên liên quan - Xem thêm mục 8,Phải trả cho các bên liên quan - Xem thêm mục 8,Phải trả cho các bên liên quan - Xem thêm mục 8,36.554.881.262,36.554.881.262,34.812.075.817,34.812.075.817,36554881262.0,36554881262.0,34812075817.0,34812075817.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Hội đồng bởi thường Huyện Châu Đức,Phải trả cho người bán: > Hội đồng bởi thường Huyện Châu Đức,Hội đồng bởi thường Huyện Châu Đức,112.619.457.973,112.619.457.973,130.488.067.322,130.488.067.322,112619457973.0,112619457973.0,130488067322.0,130488067322.0
Công ty TNHH Dịch vụ Hàng hải HPS Marine,Phải trả cho người bán: > Công ty TNHH Dịch vụ Hàng hải HPS Marine,Công ty TNHH Dịch vụ Hàng hải HPS Marine,36.444.491.000,36.444.491.000,42.984.103.000,42.984.103.000,36444491000.0,36444491000.0,42984103000.0,42984103000.0
Doanh nghiệp tư nhân Duy Khương,Phải trả cho người bán: > Doanh nghiệp tư nhân Duy Khương,Doanh nghiệp tư nhân Duy Khương,22.273.464.698,22.273.464.698,44.067.177.961,44.067.177.961,22273464698.0,22273464698.0,44067177961.0,44067177961.0
Công ty TNHH Duy Hiếu,Phải trả cho người bán: > Công ty TNHH Duy Hiếu,Công ty TNHH Duy Hiếu,7.103.753.090,7.103.753.090,28.480.700.906,28.480.700.906,7103753090.0,7103753090.0,28480700906.0,28480700906.0
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,401.884.062.053,401.884.062.053,372.055.660.811,372.055.660.811,401884062053.0,401884062053.0,372055660811.0,372055660811.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,616.880.110.076,616.880.110.076,652.887.785.817,652.887.785.817,616880110076.0,616880110076.0,652887785817.0,652887785817.0
