row_label_raw,row_label_full,Khoản mục,Quyền sử dụng đất VND,Phần mềm máy tính VND,Khác VND,Cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm máy tính VND,numeric__Khác VND,numeric__Cộng VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"470,998,471,655","15,768,473,464","2,994,843,027","489,761,788,146",,,,
Mua trong năm,Mua trong năm,Mua trong năm,-,"922,000,000",-,"922,000,000",,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"470,998,471,655","16,690,473,464","2,994,843,027","490,683,788,146",,,,
Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"112,776,725,693","11,922,363,358","1,890,476,753","126,589,565,804",,,,
Khấu hao trong năm,Khấu hao trong năm,Khấu hao trong năm,"8,951,216,394","1,430,456,916","61,611,160","10,443,284,470",,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"121,727,942,087","13,352,820,274","1,952,087,913","137,032,850,274",,,,
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"358,221,745,962","3,846,110,106","1,104,366,274","363,172,222,342",,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"349,270,529,568","3,337,653,190","1,042,755,114","353,650,937,872",,,,
