row_label_raw,row_label_full,Đầu tư góp vốn vào đơn vị khác:,Tại ngày 31/12/2021VND > Giá trị ghi số > Đầu tư góp vốn vào đơn vị khác:,Tại ngày 31/12/2021VND > Giá trị hợp lý > Đầu tư góp vốn vào đơn vị khác:,Tại ngày 31/12/2021VND > Dự phòng > Đầu tư góp vốn vào đơn vị khác:,Tại ngày 01/01/2021VND > Giá trị ghi số > Đầu tư góp vốn vào đơn vị khác:,Tại ngày 01/01/2021VND > Giá trị hợp lý > Đầu tư góp vốn vào đơn vị khác:,Tại ngày 01/01/2021VND > Dự phòng > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 31/12/2021VND > Giá trị ghi số > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 31/12/2021VND > Giá trị hợp lý > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 31/12/2021VND > Dự phòng > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 01/01/2021VND > Giá trị ghi số > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 01/01/2021VND > Giá trị hợp lý > Đầu tư góp vốn vào đơn vị khác:,numeric__Tại ngày 01/01/2021VND > Dự phòng > Đầu tư góp vốn vào đơn vị khác:
Công ty Cổ phần Amata,Công ty Cổ phần Amata,Công ty Cổ phần Amata,47.180.395.294,(*),-,47.180.395.294,(*),-,47180395294.0,,,47180395294.0,,
Công ty Cổ phần Cấp nước Châu Đức,Công ty Cổ phần Cấp nước Châu Đức,Công ty Cổ phần Cấp nước Châu Đức,19.800.000.000,(*),-,19.800.000.000,(*),-,19800000000.0,,,19800000000.0,,
Công ty Cổ phần Cấu kiện Bê tông Nhơn Trạch 2,Công ty Cổ phần Cấu kiện Bê tông Nhơn Trạch 2,Công ty Cổ phần Cấu kiện Bê tông Nhơn Trạch 2,11.250.000.000,(*),(116.161.648),11.250.000.000,(*),(786.820.845),11250000000.0,,-116161648.0,11250000000.0,,-786820845.0
Công ty Cổ phần Địa đ Oc Thảo Điền,Công ty Cổ phần Địa đ Oc Thảo Điền,Công ty Cổ phần Địa đ Oc Thảo Điền,10.000.000.000,(*),-,10.000.000.000,(*),-,10000000000.0,,,10000000000.0,,
Công ty Cổ phần Đầu tư và Xây dựng Cầu Đồng Nai (BOT Cầu Đồng Nai),Công ty Cổ phần Đầu tư và Xây dựng Cầu Đồng Nai (BOT Cầu Đồng Nai),Công ty Cổ phần Đầu tư và Xây dựng Cầu Đồng Nai (BOT Cầu Đồng Nai),72.516.189.000,(*),(2.646.727.090),72.516.189.000,(*),-,72516189000.0,,-2646727090.0,72516189000.0,,
Công ty Cổ phần Cấp Nước Long Khánh,Công ty Cổ phần Cấp Nước Long Khánh,Công ty Cổ phần Cấp Nước Long Khánh,1.054.088.000,(*),-,1.054.088.000,(*),-,1054088000.0,,,1054088000.0,,
Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần Công trình Giao thông Đồng Nai,1.711.890.000,10.023.240.000,-,1.711.890.000,12.405.000.000,-,1711890000.0,10023240000.0,,1711890000.0,12405000000.0,
Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,7.489.690.056,(*),-,-,-,-,7489690056.0,,,,,
Cộng,Cộng,Cộng,171.002.252.350,,(2.762.888.738),163.512.562.294,,(786.820.845),171002252350.0,,-2762888738.0,163512562294.0,,-786820845.0
