row_label_raw,row_label_full,Khoản mục,"Chi phí đèn bù, giải tỏa > VND",Cơ sở hạ tầng > VND,"Nhà cửa, vật kiến trúc > VND","Phương tiện vận tải, truyền dẫn VND",BDS đầu tư khác VND,Cộng VND,"numeric__Chi phí đèn bù, giải tỏa > VND",numeric__Cơ sở hạ tầng > VND,"numeric__Nhà cửa, vật kiến trúc > VND","numeric__Phương tiện vận tải, truyền dẫn VND",numeric__BDS đầu tư khác VND,numeric__Cộng VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,,,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"843,015,033,897","1,714,655,777,033","1,642,188,324,302","72,041,649,411","4,010,906,421","4,275,911,691,064",,,,,,
Đầu tư XDCB hoàn thành,Đầu tư XDCB hoàn thành,Đầu tư XDCB hoàn thành,"985,591,668","33,395,841,290","92,545,042,836","9,493,468,843","534,998,182","136,954,942,819",,,,,,
Mua trong năm,Mua trong năm,Mua trong năm,-,"1,014,994,513",-,-,-,"1,014,994,513",,,,,,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,-,-,"(15,062,560,152)",-,-,"(15,062,560,152)",,,,,,
Giảm khác,Giảm khác,Giảm khác,-,"(1,251,094,493)","(110,144,961)",-,-,"(1,361,239,454)",,,,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"844,000,625,565","1,747,815,518,343","1,719,560,662,025","81,535,118,254","4,545,904,603","4,397,457,828,790",,,,,,
Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,Giá trị hao mòn lũy kế:,,,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"334,803,018,540","577,548,938,006","587,655,519,095","40,027,651,379","3,638,251,875","1,543,673,378,895",,,,,,
Khấu hao trong năm,Khấu hao trong năm,Khấu hao trong năm,"13,540,885,885","52,237,906,824","79,001,708,824","5,261,466,858","165,799,624","150,207,768,015",,,,,,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,-,-,"(4,016,277,790)",-,-,"(4,016,277,790)",,,,,,
Giảm khác,Giảm khác,Giảm khác,-,"(1,227,333,022)",-,-,-,"(1,227,333,022)",,,,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"348,343,904,425","628,559,511,808","662,640,950,129","45,289,118,237","3,804,051,499","1,688,637,536,098",,,,,,
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,"508,212,015,357","1,137,106,839,027","1,054,532,805,207","32,013,998,032","372,654,546","2,732,238,312,169",,,,,,
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,"495,656,721,140","1,119,256,006,535","1,056,919,711,896","36,246,000,017","741,853,104","2,708,820,292,692",,,,,,
