row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2020VND_1,numeric__Năm 2020VND,numeric__Năm 2020VND_1
,,,(Được báo cáolại),(Đã được báo cáo trước đây),,
Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,1.935,1.934,1935.0,1934.0
