row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,139.241.513.168,128.776.227.752,139241513168.0,128776227752.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,387.717.957.877,386.950.051.420,387717957877.0,386950051420.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,53.048.659.820,54.992.703.374,53048659820.0,54992703374.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,574.259.221.031,501.476.056.171,574259221031.0,501476056171.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.154.267.351.896,1.072.195.038.717,1154267351896.0,1072195038717.0
