row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Công ty Cổ phần Đầu tư và Xây dựng Điện Hồi Xuân VNECO,Công ty Cổ phần Đầu tư và Xây dựng Điện Hồi Xuân VNECO,Công ty Cổ phần Đầu tư và Xây dựng Điện Hồi Xuân VNECO,1.303.257.033,-,1.543.893.615,240.636.582,1303257033.0,,1543893615.0,240636582.0
Công ty Cổ phần Đầu tư HDP Tân Lộc,Công ty Cổ phần Đầu tư HDP Tân Lộc,Công ty Cổ phần Đầu tư HDP Tân Lộc,212.843.322,-,662.843.322,262.843.322,212843322.0,,662843322.0,262843322.0
Công ty Cổ phần Đầu tư Phát triển Damb'ri,Công ty Cổ phần Đầu tư Phát triển Damb'ri,Công ty Cổ phần Đầu tư Phát triển Damb'ri,465.050.000,-,465.050.000,-,465050000.0,,465050000.0,
Công ty Cổ phần Thủy điện Sông Liên,Công ty Cổ phần Thủy điện Sông Liên,Công ty Cổ phần Thủy điện Sông Liên,238.632.000,134.432.922,338.632.000,169.316.000,238632000.0,134432922.0,338632000.0,169316000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.219.782.355,134.432.922,3.010.418.937,672.795.904,2219782355.0,134432922.0,3010418937.0,672795904.0
