row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,196.816.862,755.375.069,196816862.0,755375069.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,9.418.173.833,9.179.175.008,9418173833.0,9179175008.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),681.507.037.700,594.649.316.930,681507037700.0,594649316930.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,691.122.028.395,604.583.867.007,691122028395.0,604583867007.0
