row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,5.146.927.019,8.812.074.273,5146927019.0,8812074273.0
Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,915.069.116,2.818.281.437,915069116.0,2818281437.0
Các công trình khác,Các công trình khác,Các công trình khác,862.324.359,401.811.373,862324359.0,401811373.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.924.320.494,12.032.167.083,6924320494.0,12032167083.0
