row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.138.029.148.293,1.104.854.277.134,1138029148293.0,1104854277134.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,227.605.829.659,220.970.855.427,227605829659.0,220970855427.0
Các khoản điều chỉnh (giảm)/tăng:,Các khoản điều chỉnh (giảm)/tăng:,Các khoản điều chỉnh (giảm)/tăng:,,,,
Ưu đãi thuế thu nhập doanh nghiệp,Các khoản điều chỉnh (giảm)/tăng: > Ưu đãi thuế thu nhập doanh nghiệp,Ưu đãi thuế thu nhập doanh nghiệp,(3.329.613.342),(11.831.224.703),-3329613342.0,-11831224703.0
Cổ tức được nhận trong năm,Các khoản điều chỉnh (giảm)/tăng: > Cổ tức được nhận trong năm,Cổ tức được nhận trong năm,(1.415.627.600),(5.096.222.648),-1415627600.0,-5096222648.0
Các khoản khác,Các khoản điều chỉnh (giảm)/tăng: > Các khoản khác,Các khoản khác,(637.892.574),505.889.153,-637892574.0,505889153.0
Lãi được chia từ công ty liên kết,Các khoản điều chỉnh (giảm)/tăng: > Lãi được chia từ công ty liên kết,Lãi được chia từ công ty liên kết,(6.917.590.291),(5.968.605.980),-6917590291.0,-5968605980.0
Chi phí thuế TNDN,Các khoản điều chỉnh (giảm)/tăng: > Chi phí thuế TNDN,Chi phí thuế TNDN,215.305.105.852,198.580.691.249,215305105852.0,198580691249.0
