row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Đầu tư vào công ty liên kết(Thuyết minh số 12.1),Đầu tư vào công ty liên kết(Thuyết minh số 12.1),Đầu tư vào công ty liên kết(Thuyết minh số 12.1),163.203.931.435,-,143.615.979.980,-,163203931435.0,,143615979980.0,
Đầu tư vào đơn vị khác(Thuyết minh số 12.2),Đầu tư vào đơn vị khác(Thuyết minh số 12.2),Đầu tư vào đơn vị khác(Thuyết minh số 12.2),37.360.000.000,-,37.360.000.000,-,37360000000.0,,37360000000.0,
Đầu tư nằm giữ đến ngàyđáo hạn,Đầu tư nằm giữ đến ngàyđáo hạn,Đầu tư nằm giữ đến ngàyđáo hạn,-,-,70.000.000.000,-,,,70000000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,200.563.931.435,-,250.975.979.980,-,200563931435.0,,250975979980.0,
