row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,Phát sinh trong năm > Chênh lệch tỷ giá,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__Phát sinh trong năm > Chênh lệch tỷ giá,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,,
Vay dài hạn đến hạn trả(Thuyết minh số 18.1),Vay ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh số 18.1),Vay dài hạn đến hạn trả(Thuyết minh số 18.1),115.493.643.244,115.493.643.244,125.629.507.588,(119.085.156.672),1.897.833.064,123.935.827.224,123.935.827.224,115493643244.0,115493643244.0,125629507588.0,-119085156672.0,1897833064.0,123935827224.0,123935827224.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,115.493.643.244,115.493.643.244,125.629.507.588,(119.085.156.672),1.897.833.064,123.935.827.224,123.935.827.224,115493643244.0,115493643244.0,125629507588.0,-119085156672.0,1897833064.0,123935827224.0,123935827224.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,,
Vay dài hạn(Thuyết minh số 18.1),Vay dài hạn > Vay dài hạn(Thuyết minh số 18.1),Vay dài hạn(Thuyết minh số 18.1),1.277.366.475.676,1.277.366.475.676,-,(143.616.186.884),43.943.181.943,1.177.693.470.735,1.177.693.470.735,1277366475676.0,1277366475676.0,,-143616186884.0,43943181943.0,1177693470735.0,1177693470735.0
Vay dài hạn(Thuyết minh số 18.1),Vay dài hạn > Vay dài hạn(Thuyết minh số 18.1),Vay dài hạn(Thuyết minh số 18.1),1.277.366.475.676,1.277.366.475.676,-,(143.616.186.884),43.943.181.943,1.177.693.470.735,1.177.693.470.735,1277366475676.0,1277366475676.0,,-143616186884.0,43943181943.0,1177693470735.0,1177693470735.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.392.860.118.920,1.392.860.118.920,125.629.507.588,(262.701.343.556),45.841.015.007,1.301.629.297.959,1.301.629.297.959,1392860118920.0,1392860118920.0,125629507588.0,-262701343556.0,45841015007.0,1301629297959.0,1301629297959.0
