row_label_raw,row_label_full,Mã số,CHỈ TIỀU,Thuyết minh,Năm nay,Năm trước (Trình bày lại),numeric__CHỈ TIỀU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại)
60,60,60,16. Lợi nhuận sau thuế TNDN,,922.724.042.441,906.273.585.885,,,922724042441.0,906273585885.0
61,61,61,17. Lợi nhuận sau thuế của công ty mẹ,,915.051.182.844,902.759.179.555,,,915051182844.0,902759179555.0
62,62,62,18. Lợi nhuận sau thuế của cổ đông không kiểm soát,,7.672.859.597,3.514.406.330,,,7672859597.0,3514406330.0
70,70,70,19. Lãi cơ bản trên cổ phiếu,28,2.166,2.054,,28.0,2166.0,2054.0
71,71,71,20. Lãi suy giảm trên cổ phiếu,28,2.166,2.054,,28.0,2166.0,2054.0
