row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,30.148.414.781,21.271.964.822,30148414781.0,21271964822.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,1.929.534.500,11.929.534.500,1929534500.0,11929534500.0
Khác,Khác,Khác,1.043.625.014,46.290.398,1043625014.0,46290398.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,33.121.574.295,33.247.789.720,33121574295.0,33247789720.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu ngắn hạn các bên khác,Trong đó: > Phải thu ngắn hạn các bên khác,Phải thu ngắn hạn các bên khác,30.192.039.795,21.318.255.220,30192039795.0,21318255220.0
Phải thu ngắn hạn bên liên quan(Thuyết minh số 27),Trong đó: > Phải thu ngắn hạn bên liên quan(Thuyết minh số 27),Phải thu ngắn hạn bên liên quan(Thuyết minh số 27),2.929.534.500,11.929.534.500,2929534500.0,11929534500.0
