row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 9.386.561.346,Số phải nộp trong năm > 172.811.436.093,Số đã nộp trong năm > (151.698.592.186),Đơn vị tính: VND > 30.499.405.253,numeric__Số đầu năm > 9.386.561.346,numeric__Số phải nộp trong năm > 172.811.436.093,numeric__Số đã nộp trong năm > (151.698.592.186),numeric__Đơn vị tính: VND > 30.499.405.253
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,111.605.604.604,215.305.105.852,(233.073.267.684),93.837.442.772,111605604604.0,215305105852.0,-233073267684.0,93837442772.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.383.449.666,6.710.819.979,(9.552.190.900),542.078.745,3383449666.0,6710819979.0,-9552190900.0,542078745.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,24.183.298.662,346.929.915.105,(337.450.859.709),33.662.354.058,24183298662.0,346929915105.0,-337450859709.0,33662354058.0
Thuế khác,Thuế khác,Thuế khác,28.292.698.692,146.921.251.968,(139.518.268.776),35.695.681.884,28292698692.0,146921251968.0,-139518268776.0,35695681884.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,176.851.612.970,888.678.528.997,(871.293.179.255),194.236.962.712,176851612970.0,888678528997.0,-871293179255.0,194236962712.0
