row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,893.076.330,372.294.412,893076330.0,372294412.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,893.076.330,372.294.412,893076330.0,372294412.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí sửa chữa lớn tài sản cố định,Dài hạn > Chi phí sửa chữa lớn tài sản cố định,Chi phí sửa chữa lớn tài sản cố định,16.385.641.503,18.966.113.400,16385641503.0,18966113400.0
"Công cụ, dụng cụ xuất dùng","Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.808.079.148,3.628.247.937,1808079148.0,3628247937.0
Khác,Dài hạn > Khác,Khác,8.753.022.139,7.466.067.213,8753022139.0,7466067213.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,26.946.742.790,30.060.428.550,26946742790.0,30060428550.0
