row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án An Khánh – An Thượng,Dự án An Khánh – An Thượng,Dự án An Khánh – An Thượng,44.927.168.632,44.927.168.632,44927168632.0,44927168632.0
Các dự án khác,Các dự án khác,Các dự án khác,982.716.090,9.695.754.268,982716090.0,9695754268.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,45.909.884.722,54.622.922.900,45909884722.0,54622922900.0
