row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2024 > Giá gốc,Ngày 31 tháng 12 năm 2024 > Giá trị ghi sổ,Ngày 31 tháng 12 năm 2023 > Giá gốc,Ngày 31 tháng 12 năm 2023 > Giá trị ghi sổ,numeric__Ngày 31 tháng 12 năm 2024 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2024 > Giá trị ghi sổ,numeric__Ngày 31 tháng 12 năm 2023 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2023 > Giá trị ghi sổ
Đầu tư trái phiếu,Đầu tư trái phiếu,Đầu tư trái phiếu,209.413.358.794,209.413.358.794,-,-,209413358794.0,209413358794.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,209.413.358.794,209.413.358.794,-,-,209413358794.0,209413358794.0,,
