row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Phí dịch vụ quản lý phải trả,16.072.019.380,14.091.489.716,,,16072019380.0,14091489716.0
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Phí dịch vụ quản lý đã trả,16.140.699.317,15.619.162.792,,,16140699317.0,15619162792.0
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Đi vay,20.000.000.000,-,,,20000000000.0,
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Thanh toán gốc vay,-,21.000.000.000,,,,21000000000.0
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Cổ tức được chia,10.494.750.000,11.244.375.000,,,10494750000.0,11244375000.0
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Cổ tức đã nhận,10.494.750.000,11.244.375.000,,,10494750000.0,11244375000.0
Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty Quản lý Hà Đồ,Công ty con,Thu hồi vốn góp,-,5.997.000.000,,,,5997000000.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Doanh thu tư vấn quản lý,950.631,1.869.119.914,,,950631.0,1869119914.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Đi vay,145.000.000.000,43.000.000.000,,,145000000000.0,43000000000.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Trả tiền gốc vay,35.000.000.000,20.000.000.000,,,35000000000.0,20000000000.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Dòng tiền quản lý tập trung phải trả,225.628.192.378,235.271.071.457,,,225628192378.0,235271071457.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Dòng tiền quản lý tập trung đã trả,303.148.526.252,165.259.141.266,,,303148526252.0,165259141266.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Cổ tức được chia,-,33.000.000.000,,,,33000000000.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Cổ tức đã nhận,-,33.000.000.000,,,,33000000000.0
