row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Dư án khu đô thị mới Dịch Vọng,Dư án khu đô thị mới Dịch Vọng,Dư án khu đô thị mới Dịch Vọng,54.649.406.173,54.649.406.173,-,-,54649406173.0,54649406173.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,54.649.406.173,54.649.406.173,-,-,54649406173.0,54649406173.0,,
