row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,9.671.938.025,20.812.564.380,9671938025.0,20812564380.0
- Công ty Cổ phần Hà Đô 1,- Công ty Cổ phần Hà Đô 1,- Công ty Cổ phần Hà Đô 1,215.770.543,6.086.282.710,215770543.0,6086282710.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,9.456.167.482,14.726.281.670,9456167482.0,14726281670.0
Phải trả cho các bên liên quan(Thuyết minh số 29),Phải trả cho các bên liên quan(Thuyết minh số 29),Phải trả cho các bên liên quan(Thuyết minh số 29),37.640.631.024,37.479.579.627,37640631024.0,37479579627.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,47.312.569.049,58.292.144.007,47312569049.0,58292144007.0
