row_label_raw,row_label_full,col_0,01/01/2025,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2025,numeric__01/01/2025,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2025
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,(1.211.575.620),14.546.105.854,12.641.112.262,693.417.972,-1211575620.0,14546105854.0,12641112262.0,693417972.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,13.038.773.691,18.625.105.914,17.215.982.884,14.447.896.721,13038773691.0,18625105914.0,17215982884.0,14447896721.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.633.770.826,20.307.267.397,17.235.306.480,6.705.731.743,3633770826.0,20307267397.0,17235306480.0,6705731743.0
"Các khoản thuế, phí khác","Các khoản thuế, phí khác","Các khoản thuế, phí khác",-,4.846.248.195,4.846.248.195,-,,4846248195.0,4846248195.0,
Cộng,Cộng,Cộng,15.460.968.897,58.324.727.360,51.938.649.821,21.847.046.436,15460968897.0,58324727360.0,51938649821.0,21847046436.0
Trong đó:- Thuế và các khoản phải thu Nhà nước,Trong đó:- Thuế và các khoản phải thu Nhà nước,Trong đó:- Thuế và các khoản phải thu Nhà nước,1.211.575.620,,,-,1211575620.0,,,
- Thuế và các khoản phải nộp Nhà nước,- Thuế và các khoản phải nộp Nhà nước,- Thuế và các khoản phải nộp Nhà nước,16.672.544.517,,,21.847.046.436,16672544517.0,,,21847046436.0
