row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Lợi nhuận sau thuế chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,4.494.352.050.000,13.054.455.000,657.747.290.800,5.165.153.795.800,4494352050000.0,13054455000.0,657747290800.0,5165153795800.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,55.672.010.534,55.672.010.534,,,55672010534.0,55672010534.0
Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,4.494.352.050.000,13.054.455.000,713.419.301.334,5.220.825.806.334,4494352050000.0,13054455000.0,713419301334.0,5220825806334.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,68.687.666.306,68.687.666.306,,,68687666306.0,68687666306.0
Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,4.494.352.050.000,13.054.455.000,782.106.967.640,5.289.513.472.640,4494352050000.0,13054455000.0,782106967640.0,5289513472640.0
