row_label_raw,row_label_full,col_0,Nguyên tệ,Nguyên tệ_1,31/12/2019 VND,Nguyên tệ_2,Nguyên tệ_3,01/01/2019 VND,numeric__Nguyên tệ,numeric__Nguyên tệ_1,numeric__31/12/2019 VND,numeric__Nguyên tệ_2,numeric__Nguyên tệ_3,numeric__01/01/2019 VND
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,,1.987.107.324,,,975.417.178,,,1987107324.0,,,975417178.0
+ USD,+ USD,+ USD,"85.956,45",#,1.986.500.037,"42.509,39",#,974.329.545,85956.45,,1986500037.0,42509.39,,974329545.0
+ EUR,+ EUR,+ EUR,"23,48",#,607.287,"40,91",#,1.087.633,23.48,,607287.0,40.91,,1087633.0
Cộng,Cộng,Cộng,,,1.987.107.324,,,975.417.178,,,1987107324.0,,,975417178.0
