row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.543.176.005.222,1.405.302.689.143,1543176005222.0,1405302689143.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,7.844.754.644,5.302.652.987,7844754644.0,5302652987.0
- Điều chỉnh tăng,- Điều chỉnh tăng,- Điều chỉnh tăng,8.131.605.177,6.782.536.324,8131605177.0,6782536324.0
"+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu",-,20.248.654,,20248654.0
+ Chi phí không được trừ theo luật thuế,+ Chi phí không được trừ theo luật thuế,+ Chi phí không được trừ theo luật thuế,8.131.605.177,6.762.287.670,8131605177.0,6762287670.0
- Điều chỉnh giảm,- Điều chỉnh giảm,- Điều chỉnh giảm,367.775.864,778.719.874,367775864.0,778719874.0
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu",7.176.000,778.719.874,7176000.0,778719874.0
+ Các khoản khác,+ Các khoản khác,+ Các khoản khác,360.599.864,-,360599864.0,
- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,80.925.331,(701.163.463),80925331.0,-701163463.0
+ Tăng từ lợi nhuận chưa thực hiện năm nay,+ Tăng từ lợi nhuận chưa thực hiện năm nay,+ Tăng từ lợi nhuận chưa thực hiện năm nay,110.286.914,29.361.583,110286914.0,29361583.0
+ Giảm từ lợi nhuận năm trước thực hiện năm nay,+ Giảm từ lợi nhuận năm trước thực hiện năm nay,+ Giảm từ lợi nhuận năm trước thực hiện năm nay,(29.361.583),(730.525.046),-29361583.0,-730525046.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,1.551.020.759.866,1.410.605.342.130,1551020759866.0,1410605342130.0
Thu nhập được miễn thuế,Thu nhập được miễn thuế,Thu nhập được miễn thuế,88.960.082.884,211.512.825.661,88960082884.0,211512825661.0
Chuyển lỗ từ các năm trước,Chuyển lỗ từ các năm trước,Chuyển lỗ từ các năm trước,1.352.648.940,-,1352648940.0,
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,1.460.708.028.042,1.199.092.516.469,1460708028042.0,1199092516469.0
- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,1.452.987.844.494,1.196.193.168.291,1452987844494.0,1196193168291.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,7.720.183.548,2.949.348.178,7720183548.0,2949348178.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,248.331.872.997,164.757.901.932,248331872997.0,164757901932.0
- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,246.787.836.287,164.168.032.296,246787836287.0,164168032296.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,1.544.036.710,589.869.636,1544036710.0,589869636.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,251.415.589.222,164.811.258.832,251415589222.0,164811258832.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,248.331.872.997,164.757.901.932,248331872997.0,164757901932.0
- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,Trong đó: > - Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,3.083.716.225,53.356.900,3083716225.0,53356900.0
