row_label_raw,row_label_full,col_0,col_1,31/12/2019,31/12/2019_1,01/01/2019,numeric__col_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__01/01/2019
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,,9.626.441.814,,18.474.409.039,,9626441814.0,,18474409039.0
+ VND,+ VND,+ VND,,9.558.841.814,,18.416.325.039,,9558841814.0,,18416325039.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),4 miếng,16.900.000,4 miếng,14.560.000,,16900000.0,,14560000.0
+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),12 nhân,50.700.000,12 nhân,43.524.000,,50700000.0,,43524000.0
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,205.457.076.318,,399.909.516.955,,205457076318.0,,399909516955.0
+ VND,+ VND,+ VND,,203.469.968.994,,398.934.099.777,,203469968994.0,,398934099777.0
+ USD,+ USD,+ USD,"85.956,45 #",1.986.500.037,"42.509,39 #",974.329.545,,1986500037.0,,974329545.0
+ EUR,+ EUR,+ EUR,"23,48 #",607.287,"40,91 #",1.087.633,,607287.0,,1087633.0
Cộng,Cộng,Cộng,,215.083.518.132,,418.383.925.994,,215083518132.0,,418383925994.0
