row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,562.962.056,369.114.373,562962056.0,369114373.0
Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,954.928.783,142.633.146,954928783.0,142633146.0
Công ty TNHH MTV Thạch Trận,Công ty TNHH MTV Thạch Trận,Công ty TNHH MTV Thạch Trận,1.402.043.605,503.920.871,1402043605.0,503920871.0
DNTN TM Minh Chiều,DNTN TM Minh Chiều,DNTN TM Minh Chiều,51.269.239,108.907.083,51269239.0,108907083.0
Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,110.815.361,107.258.356,110815361.0,107258356.0
Công ty TNHH TM & DV Hưng Oanh,Công ty TNHH TM & DV Hưng Oanh,Công ty TNHH TM & DV Hưng Oanh,-,59.704.293,,59704293.0
Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,62.738.564,81.398.955,62738564.0,81398955.0
Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,-,-,,
Công ty TNHH Dũng Loan,Công ty TNHH Thương mại Sơn Hà > Công ty TNHH Dũng Loan,Công ty TNHH Dũng Loan,695.762,78.659.398,695762.0,78659398.0
Công ty TNHH TM Toàn Phát,Công ty TNHH Thương mại Sơn Hà > Công ty TNHH TM Toàn Phát,Công ty TNHH TM Toàn Phát,37.500.000,10.600.200.000,37500000.0,10600200000.0
Các đối tượng khác,Công ty TNHH Thương mại Sơn Hà > Các đối tượng khác,Các đối tượng khác,24.202.024.515,25.204.981.266,24202024515.0,25204981266.0
Cộng,Công ty TNHH Thương mại Sơn Hà > Cộng,Cộng,27.384.977.885,37.256.777.741,27384977885.0,37256777741.0
