row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quyền chọn chuyển đổi trái phiếu,Vốn khác của chủ sở hữu,Chênh lệch tỷ giá hối đoái,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quyền chọn chuyển đổi trái phiếu,numeric__Vốn khác của chủ sở hữu,numeric__Chênh lệch tỷ giá hối đoái,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối
Số dư tại 01/01/2015,Số dư tại 01/01/2015,Số dư tại 01/01/2015,1.492.535.080.000,819.082.000,-,-,-,11.134.542.824,54.165.749.925,1492535080000.0,819082000.0,,,,11134542824.0,54165749925.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,199.326.090.000,49.831.522.500,94.188.783.378,8.977.680.000,10.031.813.727,-,82.680.971.121,199326090000.0,49831522500.0,94188783378.0,8977680000.0,10031813727.0,,82680971121.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,,722.500.000,-,-,-,-,3.366.644.162,,722500000.0,,,,,3366644162.0
Số dư tại 31/12/2015,Số dư tại 31/12/2015,Số dư tại 31/12/2015,1.691.861.170.000,49.928.104.500,94.188.783.378,8.977.680.000,10.031.813.727,11.134.542.824,133.480.076.884,1691861170000.0,49928104500.0,94188783378.0,8977680000.0,10031813727.0,11134542824.0,133480076884.0
Số dư tại 01/01/2016,Số dư tại 01/01/2016,Số dư tại 01/01/2016,1.691.861.170.000,49.928.104.500,94.188.783.378,8.977.680.000,10.031.813.727,11.134.542.824,133.480.076.884,1691861170000.0,49928104500.0,94188783378.0,8977680000.0,10031813727.0,11134542824.0,133480076884.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,609.582.250.000 (*),44.639.233.828,-,-,2.537.464.705,-,66.358.887.029,,44639233828.0,,,2537464705.0,,66358887029.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,44.054.550.000,94.188.783.378,8.977.680.000,-,4.938.105.865,68.250.000.000,,44054550000.0,94188783378.0,8977680000.0,,4938105865.0,68250000000.0
Số dư tại 31/12/2016,Số dư tại 31/12/2016,Số dư tại 31/12/2016,2.301.443.420.000,50.512.788.328,-,-,12.569.278.432,6.196.436.959,131.588.963.913,2301443420000.0,50512788328.0,,,12569278432.0,6196436959.0,131588963913.0
