row_label_raw,row_label_full,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm > - Trái phiếu kỳ hạn 3 năm > - Trái phiếu phải trả do không chuyển đổi,31/12/2016 > Giá gốc trái phiếu > 366.000.000.000 > 134.000.000.000 > 374.500.000,31/12/2016 > Tổng chỉ phí phát hành > 6.518.829.294 > 2.386.675.206 > -,31/12/2016 > Chỉ phí phát hành phân bổ lũy kế > 2.603.370.299 > 1.589.423.937 > -,31/12/2016 > Giá trị trái phiếu cuối kỳ > 362.084.541.005 > 133.202.748.731 > 374.500.000,31/12/2016 > Lãi suất > 11% kỳ đầu và thả nồi từ kỳ thứ 2 > 13%/năm,numeric__31/12/2016 > Giá gốc trái phiếu > 366.000.000.000 > 134.000.000.000 > 374.500.000,numeric__31/12/2016 > Tổng chỉ phí phát hành > 6.518.829.294 > 2.386.675.206 > -,numeric__31/12/2016 > Chỉ phí phát hành phân bổ lũy kế > 2.603.370.299 > 1.589.423.937 > -,numeric__31/12/2016 > Giá trị trái phiếu cuối kỳ > 362.084.541.005 > 133.202.748.731 > 374.500.000,numeric__31/12/2016 > Lãi suất > 11% kỳ đầu và thả nồi từ kỳ thứ 2 > 13%/năm
Cộng,Cộng,Cộng,500.374.500.000,8.905.504.500,4.192.794.236,495.661.789.736,,500374500000.0,8905504500.0,4192794236.0,495661789736.0,
,,,01/01/2016,01/01/2016,01/01/2016,01/01/2016,01/01/2016,,,,,
,,,Giá gốc trái phiếu,Tổng chỉ phí phát hành,Chỉ phí phát hành phân bổ,Giá trị trái phiếu cuối kỳ,Lãi suất,,,,,
Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,366.000.000.000,6.491.086.494,1.298.217.299,360.807.130.805,11% kỳ đầu và thả nồi từ kỳ thứ 2,366000000000.0,6491086494.0,1298217299.0,360807130805.0,
- Trái phiếu kỳ hạn 3 năm,- Trái phiếu kỳ hạn 3 năm,- Trái phiếu kỳ hạn 3 năm,134.000.000.000,2.376.518.006,792.172.669,132.415.654.663,11% kỳ đầu và thả nồi từ kỳ thứ 2,134000000000.0,2376518006.0,792172669.0,132415654663.0,
- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,379.600.000,-,-,379.600.000,13%/năm,379600000.0,,,379600000.0,
Cộng,Cộng,Cộng,500.379.600.000,8.867.604.500,2.090.389.968,493.602.385.468,,500379600000.0,8867604500.0,2090389968.0,493602385468.0,
