row_label_raw,row_label_full,Giá trị đầu kỳ,Năm 2016 > 290.583.869.855,Năm 2015 > -,numeric__Năm 2016 > 290.583.869.855,numeric__Năm 2015 > -
Tăng do hợp nhất,Tăng do hợp nhất,Tăng do hợp nhất,-,295.205.416.464,,295205416464.0
Phân bổ trong kỳ,Phân bổ trong kỳ,Phân bổ trong kỳ,30.244.394.034,13.809.124.552,30244394034.0,13809124552.0
Ảnh hưởng do chuyển đổi báo cáo,Ảnh hưởng do chuyển đổi báo cáo,Ảnh hưởng do chuyển đổi báo cáo,2.747.225.211,9.187.577.943,2747225211.0,9187577943.0
Giá trị cuối kỳ,Giá trị cuối kỳ,Giá trị cuối kỳ,263.086.701.032,290.583.869.855,263086701032.0,290583869855.0
