row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2016,01/01/2016,numeric__Mối quan hệ,numeric__31/12/2016,numeric__01/01/2016
Công ty TNHH KTKS Đức Sang Gia Lai,Công ty TNHH KTKS Đức Sang Gia Lai,Công ty TNHH KTKS Đức Sang Gia Lai,Công ty nhận đầu tư,1.635.037.883,2.010.037.883,,1635037883.0,2010037883.0
Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,"Chung cổ đông lớn, có ảnh hưởng đáng kể",-,16.185.312.138,,,16185312138.0
Cộng,Cộng,Cộng,,1.635.037.883,18.195.350.021,,1635037883.0,18195350021.0
