row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2016,01/01/2016,numeric__Môi quan hệ,numeric__31/12/2016,numeric__01/01/2016
Các khoản vay mượn bằng tiền,Các khoản vay mượn bằng tiền,Các khoản vay mượn bằng tiền,,33.052.501.415,-,,33052501415.0,
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty nhận đầu tư,16.414.593.100,-,,16414593100.0,
- Công ty CP Đầu tư & PT Điện năng DLGL,- Công ty CP Đầu tư & PT Điện năng DLGL,- Công ty CP Đầu tư & PT Điện năng DLGL,Công ty nhận đầu tư,16.637.908.315,-,,16637908315.0,
Cộng,Cộng,Cộng,,33.052.501.415,-,,33052501415.0,
