row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2024 > VND,Năm 2023 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2024 > VND,numeric__Năm 2023 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,18,5.067.400.001,5.044.013.636,,18.0,5067400001.0,5044013636.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,5.067.400.001,5.044.013.636,,,5067400001.0,5044013636.0
11,11,11,4. Giá vốn hàng bán,,-,-,,,,
20,11 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,5.067.400.001,5.044.013.636,,,5067400001.0,5044013636.0
21,11 > 21,21,6. Doanh thu hoạt động tài chính,19,95.399.494.600,127.779.883.994,,19.0,95399494600.0,127779883994.0
22,11 > 22,22,7. Chi phí tài chính,20,9.838.906.354,74.293.573.905,,20.0,9838906354.0,74293573905.0
23,11 > 23,23,Trong đó: Chi phí lãi vay,,55.276.503.688,72.273.531.307,,,55276503688.0,72273531307.0
25,25,25,8. Chi phí bán hàng,,-,-,,,,
26,25 > 26,26,9. Chi phí quản lý doanh nghiệp,21,22.618.463.128,22.481.511.628,,21.0,22618463128.0,22481511628.0
30,25 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,68.009.525.119,36.048.812.097,,,68009525119.0,36048812097.0
31,25 > 31,31,11. Thu nhập khác,22,8.373.743,149.301.734,,22.0,8373743.0,149301734.0
32,25 > 32,32,12. Chi phí khác,,93.144.254,1.457.476,,,93144254.0,1457476.0
40,25 > 40,40,13. Lợi nhuận khác,,(84.770.511),147.844.258,,,-84770511.0,147844258.0
50,25 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,67.924.754.608,36.196.656.355,,,67924754608.0,36196656355.0
51,25 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,23,5.223.331.158,1.969.266.589,,23.0,5223331158.0,1969266589.0
60,25 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,62.701.423.450,34.227.389.766,,,62701423450.0,34227389766.0
