row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,,,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,"3,799,609,710,000","(76,363,636)","142,970,000","59,029,311,245","3,858,705,627,609",,,,,
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,-,"34,227,389,766","34,227,389,766",,,,,
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,-,-,-,"(2,258,142,816)","(2,258,142,816)",,,,,
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,"3,799,609,710,000","(76,363,636)","142,970,000","90,998,558,195","3,890,674,874,559",,,,,
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,"3,799,609,710,000","(76,363,636)","142,970,000","90,998,558,195","3,890,674,874,559",,,,,
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,-,"62,701,423,450","62,701,423,450",,,,,
Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),-,-,-,"(332,399,200)","(332,399,200)",,,,,
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,"3,799,609,710,000","(76,363,636)","142,970,000","153,367,582,445","3,953,043,898,809",,,,,
