row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị,31/12/2024 > Dự phòng,01/01/2024 > Giá trị,01/01/2024 > Dự phòng,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Dự phòng,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Dự phòng
Bên khác,Bên khác,Bên khác,VND,VND,VND,VND,,,,
- Quỹ đầu tư cơ hội PVI (*),Bên khác > - Quỹ đầu tư cơ hội PVI (*),- Quỹ đầu tư cơ hội PVI (*),78.980.426.800,-,-,-,78980426800.0,,,
- Các đối tượng khác,Bên khác > - Các đối tượng khác,- Các đối tượng khác,194.579.596,-,363.998.913,-,194579596.0,,363998913.0,
,,,79.175.006.396,-,363.998.913,-,79175006396.0,,363998913.0,
