row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam,31/12/2020VND > 304.994.974.360,1/1/2020VND > 347.656.889.213,numeric__31/12/2020VND > 304.994.974.360,numeric__1/1/2020VND > 347.656.889.213
Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,319.959.153,447.115.350,319959153.0,447115350.0
Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,9.350.000.00,-,935000000.0,
Công ty Cổ phần thủy điện Hạ Sông Pha,Công ty Cổ phần thủy điện Hạ Sông Pha,Công ty Cổ phần thủy điện Hạ Sông Pha,-,48.000.000,,48000000.0
