row_label_raw,row_label_full,Tiền thu từ đi vay,33,col_2,41.622.261.892,1.014.515.026.901,numeric__33,numeric__col_2,numeric__41.622.261.892,numeric__1.014.515.026.901
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(131.849.692.145),(34.168.863.222),34.0,,-131849692145.0,-34168863222.0
Tiền chỉ trả cổ tức,Tiền chỉ trả cổ tức,Tiền chỉ trả cổ tức,36,,(471.045.985.781),(857.097.172.732),36.0,,-471045985781.0,-857097172732.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(561.273.416.034),123.248.990.947,40.0,,-561273416034.0,123248990947.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(590.000.258.553),515.704.794.418,50.0,,-590000258553.0,515704794418.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,720.003.746.564,204.298.952.146,60.0,,720003746564.0,204298952146.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,130.003.488.011,720.003.746.564,70.0,4.0,130003488011.0,720003746564.0
