row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2020VND,1/1/2020VND,,
Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,13.465.270.317,8.504.484.181,13465270317.0,8504484181.0
Công ty Cổ phần Tư vấn Xây dựng Điện 2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,178.370.587,178.370.587,178370587.0,178370587.0
Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,404.244.508,-,404244508.0,
Ban Quản lý Dự án Điện 1 - Chi nhánh Tập đoàn Điện lực Việt Nam,Ban Quản lý Dự án Điện 1 - Chi nhánh Tập đoàn Điện lực Việt Nam,Ban Quản lý Dự án Điện 1 - Chi nhánh Tập đoàn Điện lực Việt Nam,117.722.452,-,117722452.0,
Trung Tâm Thông Tín Điện Lực,Trung Tâm Thông Tín Điện Lực,Trung Tâm Thông Tín Điện Lực,-,4.448.400,,4448400.0
