row_label_raw,row_label_full,col_0,Báo cáo kết quả hoạt động kinh doanh tổng hợp,Báo cáo kết quả hoạt động kinh doanh tổng hợp_1,numeric__Báo cáo kết quả hoạt động kinh doanh tổng hợp,numeric__Báo cáo kết quả hoạt động kinh doanh tổng hợp_1
,,,Năm nay VND,Năm trước VND,,
Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),Khấu hao tài sản cố định tạm tăng (chưa có hóa đơn),(33.827.562.079),(2.276.632.219),-33827562079.0,-2276632219.0
Chi phí sửa chữa (chưa có hóa đơn),Chi phí sửa chữa (chưa có hóa đơn),Chi phí sửa chữa (chưa có hóa đơn),(3.215.753.474),(4.577.808.057),-3215753474.0,-4577808057.0
Trích trước chi phí thuê đất chưa có thông báo của Cơ quan Thuế,Trích trước chi phí thuê đất chưa có thông báo của Cơ quan Thuế,Trích trước chi phí thuê đất chưa có thông báo của Cơ quan Thuế,(8.505.833.925),(179.384.017),-8505833925.0,-179384017.0
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền và phải thu có gốc ngoại tệ,166.629.114,(353.504.028),166629114.0,-353504028.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,221.964.435,-,221964435.0,
Dự phòng các khoản đầu tư tài chính,Dự phòng các khoản đầu tư tài chính,Dự phòng các khoản đầu tư tài chính,360.251.747,(260.000.000),360251747.0,-260000000.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(44.800.304.182),(7.647.328.321),-44800304182.0,-7647328321.0
