row_label_raw,row_label_full,CHỈ TIÊU > I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mònCác khoản dự phòngChênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,Mãsố > 010203040506,Thuyếtminh > 24,Năm nayVND > 2.070.657.838.6592.979.583.120.18447.630.115.490842.181.613.960(2.423.895.348.861)96.219.749.004,Năm trướcVND > 9.976.042.909.7983.910.064.843.582(1.317.424.000)(37.379.003.567)(2.110.029.815.626)96.418.310.786,numeric__Mãsố > 010203040506,numeric__Thuyếtminh > 24,numeric__Năm nayVND > 2.070.657.838.6592.979.583.120.18447.630.115.490842.181.613.960(2.423.895.348.861)96.219.749.004,numeric__Năm trướcVND > 9.976.042.909.7983.910.064.843.582(1.317.424.000)(37.379.003.567)(2.110.029.815.626)96.418.310.786
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm (tăng) hàng tồn khoGiảm các khoản phải trảGiảm (tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm (tăng) hàng tồn khoGiảm các khoản phải trảGiảm (tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm (tăng) hàng tồn khoGiảm các khoản phải trảGiảm (tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt độngkinh doanh,0809101112141517,17,3.612.377.088.4361.694.081.036.170136.091.388.913(1.503.730.821.303)4.124.287.544(96.319.215.167)(900.000.000.000)(269.251.424.059),11.833.799.820.973977.272.150.344(37.172.264.355)(1.000.380.325.703)(229.555.751.111)(96.685.906.431)(1.701.452.480.611)(699.441.698.794),809101112141517.0,17.0,,
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,2.677.372.340.534,9.046.383.544.312,20.0,,2677372340534.0,9046383544312.0
II. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chi để mua sắm và xây dựng tài sản cố định,II. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chi để mua sắm và xây dựng tài sản cố định,II. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chi để mua sắm và xây dựng tài sản cố định,21,,(2.409.204.973.411),(1.936.411.688.394),21.0,,-2409204973411.0,-1936411688394.0
"Tiền thu do thanh lý TSCĐTiền chi gửi ngân hàng kỳ hạnThu hồi tiền gửi kỳ hạn ngân hàngTiền thu lãi tiền gửi, cổ tức và lợi nhuận được chia","Tiền thu do thanh lý TSCĐTiền chi gửi ngân hàng kỳ hạnThu hồi tiền gửi kỳ hạn ngân hàngTiền thu lãi tiền gửi, cổ tức và lợi nhuận được chia","Tiền thu do thanh lý TSCĐTiền chi gửi ngân hàng kỳ hạnThu hồi tiền gửi kỳ hạn ngân hàngTiền thu lãi tiền gửi, cổ tức và lợi nhuận được chia",22232427,,303.881.097(3.800.000.000.000)1.520.000.000.0002.415.391.718.687,4.433.228.397(11.100.000.000.000)3.900.000.000.0001.917.596.035.485,22232427.0,,,
Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,30,,(2.273.509.373.627),(7.214.382.424.512),30.0,,-2273509373627.0,-7214382424512.0
III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,32,21.1,(632.730.000),(1.713.480.000),32.0,211.0,-632730000.0,-1713480000.0
III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,III. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG TÀI CHÍNHTiền mua lại cổ phiếu của doanh nghiệp đã phát hànhTiền trả nợ gốc vayCổ tức đã trả cho chủ sở hữu,3436,20,(245.558.622.676)(23.085.000),(154.993.814.113)(1.959.254.858.400),3436.0,20.0,,
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,40,,(246.214.437.676),(2.115.962.152.513),40.0,,-246214437676.0,-2115962152513.0
