row_label_raw,row_label_full,Tên công ty liên kết,Địa điểm,Ngành nghề,Tỷ lệ sở hữu của Tổng Công ty (%),Quyền biểu quyết của Tổng Công ty (%),numeric__Địa điểm,numeric__Ngành nghề,numeric__Tỷ lệ sở hữu của Tổng Công ty (%),numeric__Quyền biểu quyết của Tổng Công ty (%)
1. Công ty Cổ phầnDịch vụ Hàng khôngSản bay Tân Sơn Nhất,1. Công ty Cổ phầnDịch vụ Hàng khôngSản bay Tân Sơn Nhất,1. Công ty Cổ phầnDịch vụ Hàng khôngSản bay Tân Sơn Nhất,Tp. Hồ Chí Minh,Kinh doanh thương mại dịch vụ tại sản bay,"49,07","49,07",,,49.07,49.07
2. Công ty Cổ phầnPhục vụ Mặt đấtSài Gòn,2. Công ty Cổ phầnPhục vụ Mặt đấtSài Gòn,2. Công ty Cổ phầnPhục vụ Mặt đấtSài Gòn,Tp. Hồ Chí Minh,Dịch vụ thương mại mặt đất tại sản bay,"48,03","48,03",,,48.03,48.03
3. Công ty TNHHDịch vụ Bảo dưỡngMáy bay Căng Hàng không Miền Nam,3. Công ty TNHHDịch vụ Bảo dưỡngMáy bay Căng Hàng không Miền Nam,3. Công ty TNHHDịch vụ Bảo dưỡngMáy bay Căng Hàng không Miền Nam,Tp. Hồ Chí Minh,Bảo dưỡng và sửa chữa máy bay,51,50,,,51.0,50.0
4. Công ty Cổ phầnThương mại Hàng không Miền Nam,4. Công ty Cổ phầnThương mại Hàng không Miền Nam,4. Công ty Cổ phầnThương mại Hàng không Miền Nam,Tp. Hồ Chí Minh,"Sản xuất nước uống tỉnh khiết đóng chai, nước khoáng đóng chai; kinh doanh vận tải hàng hóa, vận chuyển hành khách bằng ô tô","29,53","29,53",,,29.53,29.53
5. Công ty Cổ phầnVận tải Hàng không Miền Nam,5. Công ty Cổ phầnVận tải Hàng không Miền Nam,5. Công ty Cổ phầnVận tải Hàng không Miền Nam,Tp. Hồ Chí Minh,Vận tải hành khách đường bộ,30,30,,,30.0,30.0
6. Công ty Cổ phầnPhục vụ Mặt đất Hà Nội,6. Công ty Cổ phầnPhục vụ Mặt đất Hà Nội,6. Công ty Cổ phầnPhục vụ Mặt đất Hà Nội,Tp. Hà Nội,Dịch vụ mặt đất tại sản bay Nội Bài,20,20,,,20.0,20.0
7. Công ty Cổ phầnDịch vụ Hàng hóa Hàng không Việt Nam,7. Công ty Cổ phầnDịch vụ Hàng hóa Hàng không Việt Nam,7. Công ty Cổ phầnDịch vụ Hàng hóa Hàng không Việt Nam,Tp. Hà Nội,Dịch vụ khai thác kho hàng hóa,20,20,,,20.0,20.0
