row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",207.901.079.508,180.239.335.301,207901079508.0,180239335301.0
Hàng hóa,Hàng hóa,Hàng hóa,126.631.169.833,294.978.303.948,126631169833.0,294978303948.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,13.213.914.045,10.924.599.815,13213914045.0,10924599815.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.489.618.842,1.972.288.795,2489618842.0,1972288795.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,350.235.782.228,488.114.527.859,350235782228.0,488114527859.0
