row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025,31 tháng 12 năm 2025_1,31 tháng 12 năm 2024,31 tháng 12 năm 2024_1,numeric__31 tháng 12 năm 2025,numeric__31 tháng 12 năm 2025_1,numeric__31 tháng 12 năm 2024,numeric__31 tháng 12 năm 2024_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Công ty TNHH Bảng mạch Chính xác Foxconn,Công ty TNHH Bảng mạch Chính xác Foxconn,Công ty TNHH Bảng mạch Chính xác Foxconn,-,-,96.053.324.643,-,,,96053324643.0,
Công ty TNHH Sembcorp Integrated Hub,Công ty TNHH Sembcorp Integrated Hub,Công ty TNHH Sembcorp Integrated Hub,,,,,,,,
Bắc Ninh IV,Công ty TNHH Sembcorp Integrated Hub > Bắc Ninh IV,Bắc Ninh IV,381.303.371.834,-,-,-,381303371834.0,,,
Công ty TNHH Khoa học Kỹ thuật Yili Việt Nam,Công ty TNHH Sembcorp Integrated Hub > Công ty TNHH Khoa học Kỹ thuật Yili Việt Nam,Công ty TNHH Khoa học Kỹ thuật Yili Việt Nam,21.541.678.834,-,-,-,21541678834.0,,,
Các khoản phải thu khách hàng khác,Công ty TNHH Sembcorp Integrated Hub > Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,60.346.188.084,(6.833.980.650),28.196.255.386,(6.833.980.650),60346188084.0,-6833980650.0,28196255386.0,-6833980650.0
,,,463.191.238.752,(6.833.980.650),124.249.580.029,(6.833.980.650),463191238752.0,-6833980650.0,124249580029.0,-6833980650.0
