row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng_1
,,,31/12/2025VND,31/12/2024VND,31/12/2025VND,31/12/2024VND,,,,
Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đổi với các khu công nghiệp của Công ty,Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đổi với các khu công nghiệp của Công ty,Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đổi với các khu công nghiệp của Công ty,31.472.543.320,32.304.784.320,(832.241.000),(832.241.000),31472543320.0,32304784320.0,-832241000.0,-832241000.0
Thu nhập thuế thu nhập hoãn lại tính và kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính và kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính và kết quả kinh doanh riêng,,,(832.241.000),(832.241.000),,,-832241000.0,-832241000.0
