row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025Số lượng cổ phiếu,31 tháng 12 năm 2024Số lượng cổ phiếu,numeric__31 tháng 12 năm 2025Số lượng cổ phiếu,numeric__31 tháng 12 năm 2024Số lượng cổ phiếu
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,941.754.759,767.604.759,941754759.0,767604759.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,941.754.759,767.604.759,941754759.0,767604759.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,941.754.759,767.604.759,941754759.0,767604759.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,941.754.759,767.604.759,941754759.0,767604759.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,941.754.759,767.604.759,941754759.0,767604759.0
