row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính theo đăng ký,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính theo đăng ký
5,5,5,Công ty TNHH MTV Đầu tư NGD,"100,00","100,00","Số 10, ngõ Hàng Bột, phường Ô Chợ Dừa, thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,100.0,100.0,,
6,6,6,Công ty TNHH MTV Kinh doanh Văn phòng và Nhà xưởng Kinh Bắc,"100,00","100,00","Lô B7, khu Công nghiệp Quế Võ, phường Phương Liễu, tỉnh Bắc Ninh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,100.0,100.0,,
7,7,7,Công ty Cổ phần Phát triển Đô thị Tiên Dương,"51,00","51,00","Số 100 phố An Trạch, phường Giảng Võ, thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,51.0,51.0,,
8,8,8,Công ty Cổ phần Tập đoàn Đầu tư và Phát triển Hưng Yên,"98,69","96,28","Số 210, đường Nguyễn Văn Linh, phường Sơn Nam, tỉnh Hưng Yên, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,98.69,96.28,,
9,9,9,Công ty Cổ phần Tập đoàn Đầu tư Vũng Tàu,(i),(i),"LK 28 Đường Hàng Điều 1, phường Rạch Dừa, thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,,,
10,9 > 10,10,Công ty Cổ phần Phát triển Đô thị Kinh Bắc - Đồng Tháp (ii),"90,00","90,00","Lầu 7, Tòa Nhà Bưu Điện tỉnh Đồng Tháp, số 71A, đường Nam Kỳ Khởi Nghĩa, phường Đạo Thạnh, tỉnh Đồng Tháp, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,90.0,90.0,,
11,9 > 11,11,Công ty TNHH Đầu tư và Xây dựng 3H Việt Nam (iii),"100,00","100,00","Tầng 2 số 1A Láng Hạ, phường Ô Chợ Dừa, thành phố Hà Nội, Việt Nam",Kinh doanh bất động sản,,100.0,100.0,,
12,9 > 12,12,Công ty TNHH Logistics A&E (iv),"100,00","100,00","Tầng 2 số 1A Láng Hạ, phường Ô Chợ Dừa, thành phố Hà Nội, Việt Nam",Dịch vụ bưu chính,,100.0,100.0,,
