row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025VND,31 tháng 12 năm 2024VND,numeric__31 tháng 12 năm 2025VND,numeric__31 tháng 12 năm 2024VND
Tiền,Tiền,Tiền,Tiền,Tiền,,
Tiền mặt,Tiền > Tiền mặt,Tiền mặt,30.632.117.801,28.171.088.554,30632117801.0,28171088554.0
Tiền gửi ngân hàng không kỳ hạn,Tiền > Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,268.007.208.998,81.042.664.815,268007208998.0,81042664815.0
,,,298.639.326.799,109.213.753.369,298639326799.0,109213753369.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,
Tiền gửi có kỳ hạn,Các khoản tương đương tiền > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,-,5.669.575.342.465,,5669575342465.0
,,,298.639.326.799,5.778.789.095.834,298639326799.0,5778789095834.0
