row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ",381.890.098.351,212.737.916.218,381890098351.0,212737916218.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,83.810.060.957,82.008.818.110,83810060957.0,82008818110.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,41.511.856.134,41.911.400.420,41511856134.0,41911400420.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,200.733.614.648,71.188.593.237,200733614648.0,71188593237.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),104.492.297.344,85.668.888.348,104492297344.0,85668888348.0
,,,812.437.927.434,493.515.616.333,812437927434.0,493515616333.0
