row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Giá vốn cho thuê dài hạn đất và cơ sở hạ tầng,Giá vốn cho thuê dài hạn đất và cơ sở hạ tầng,Giá vốn cho thuê dài hạn đất và cơ sở hạ tầng,297.147.215.148,215.456.901.728,297147215148.0,215456901728.0
"Giá vốn cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải","Giá vốn cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải","Giá vốn cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải",84.539.129.486,77.203.517.612,84539129486.0,77203517612.0
"Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng",18.756.878.058,18.012.687.590,18756878058.0,18012687590.0
,,,400.443.222.692,310.673.106.930,400443222692.0,310673106930.0
