row_label_raw,row_label_full,col_0,Thuyết minh,Mã số,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Thuyết minh,numeric__Mã số,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,,,,
Tiền thu từ phát hành cổ phiếu,Lưu chuyển tiền từ hoạt động tài chính > Tiền thu từ phát hành cổ phiếu,Tiền thu từ phát hành cổ phiếu,,31,4.162.185.000.000,,,31.0,4162185000000.0,
Tiền thu từ đi vay,Lưu chuyển tiền từ hoạt động tài chính > Tiền thu từ đi vay,Tiền thu từ đi vay,,33,13.012.716.589.976,3.601.808.899.116,,33.0,13012716589976.0,3601808899116.0
Tiền trả nợ gốc vay,Lưu chuyển tiền từ hoạt động tài chính > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,,34,(6.404.957.443.384),(2.347.778.522.190),,34.0,-6404957443384.0,-2347778522190.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,,40,10.769.944.146.592,1.254.030.376.926,,40.0,10769944146592.0,1254030376926.0
Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,50,(5.480.149.769.035),5.764.437.326.480,,50.0,-5480149769035.0,5764437326480.0
Tiền và tương đương tiền đầu năm,Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,5,60,5.778.789.095.834,14.351.769.354,5.0,60.0,5778789095834.0,14351769354.0
Tiền và tương đương tiền cuối năm,Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,5,70,298.639.326.799,5.778.789.095.834,5.0,70.0,298639326799.0,5778789095834.0
