row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh",120.032.528.322,179.579.944.432,120032528322.0,179579944432.0
Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.2),Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.2),Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.2),333.900.000.000,-,333900000000.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,169.329.439,305.160.048,169329439.0,305160048.0
,,,454.101.857.761,179.885.104.480,454101857761.0,179885104480.0
