row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025,31 tháng 12 năm 2025_1,31 tháng 12 năm 2024,31 tháng 12 năm 2024_1,numeric__31 tháng 12 năm 2025,numeric__31 tháng 12 năm 2025_1,numeric__31 tháng 12 năm 2024,numeric__31 tháng 12 năm 2024_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Cổ phiếu (i),Ngắn hạn > Cổ phiếu (i),Cổ phiếu (i),7.490.461.369,(6.772.454.269),7.490.461.369,(6.756.845.419),7490461369.0,-6772454269.0,7490461369.0,-6756845419.0
Các khoản đầu tư khác (ii),Ngắn hạn > Các khoản đầu tư khác (ii),Các khoản đầu tư khác (ii),1.854.868.000.000,-,1.854.868.000.000,-,1854868000000.0,,1854868000000.0,
,,,1.862.358.461.369,(6.772.454.269),1.862.358.461.369,(6.756.845.419),1862358461369.0,-6772454269.0,1862358461369.0,-6756845419.0
