row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Các khoản phạt,Các khoản phạt,Các khoản phạt,50.000.000,82.559.902.413,50000000.0,82559902413.0
Xóa sổ dự án không thể triển khai,Xóa sổ dự án không thể triển khai,Xóa sổ dự án không thể triển khai,-,20.125.588.573,,20125588573.0
Các khoản khác,Các khoản khác,Các khoản khác,19.562.894,4.372.517.746,19562894.0,4372517746.0
,,,69.562.894,107.058.008.732,69562894.0,107058008732.0
