row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Chi phí dịch vụ quảng cáo, tư vấn thị trường, xúc tiến đầu tư","Chi phí dịch vụ quảng cáo, tư vấn thị trường, xúc tiến đầu tư","Chi phí dịch vụ quảng cáo, tư vấn thị trường, xúc tiến đầu tư",70.748.015.458,9.614.935.660,70748015458.0,9614935660.0
Chi phí nhân viên bản hàng,Chi phí nhân viên bản hàng,Chi phí nhân viên bản hàng,5.560.803.671,6.632.894.588,5560803671.0,6632894588.0
,,,76.308.819.129,16.247.830.248,76308819129.0,16247830248.0
