row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025,31 tháng 12 năm 2025_1,31 tháng 12 năm 2024,31 tháng 12 năm 2024_1,numeric__31 tháng 12 năm 2025,numeric__31 tháng 12 năm 2025_1,numeric__31 tháng 12 năm 2024,numeric__31 tháng 12 năm 2024_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Dự án Khu đô thị Phúc Ninh,Dự án Khu đô thị Phúc Ninh,Dự án Khu đô thị Phúc Ninh,1.123.809.766.172,-,1.119.329.422.009,-,1123809766172.0,,1119329422009.0,
Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,632.954.534.394,-,674.702.179.625,-,632954534394.0,,674702179625.0,
Lô TMDV-05 thuộc Khu đô thị mới,Lô TMDV-05 thuộc Khu đô thị mới,Lô TMDV-05 thuộc Khu đô thị mới,,,,,,,,
"Bắc Sống Cẩm Thủy Nguyên, Hải Phòng","Lô TMDV-05 thuộc Khu đô thị mới > Bắc Sống Cẩm Thủy Nguyên, Hải Phòng","Bắc Sống Cẩm Thủy Nguyên, Hải Phòng",85.401.614.428,-,-,-,85401614428.0,,,
Các dự án khác,Lô TMDV-05 thuộc Khu đô thị mới > Các dự án khác,Các dự án khác,31.681.317.768,-,96.600.157,-,31681317768.0,,96600157.0,
,,,1.873.847.232.762,-,1.794.128.201.791,-,1873847232762.0,,1794128201791.0,
