row_label_raw,row_label_full,Ngân hàng > Ngân hàng TMCP Quốc Tế Việt Nam - Chi nhánh Sở giao dịch > Ngân hàng TMCP Ngoại Thương Việt Nam - Chi nhánh Hà Nội; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Sở giao dịch; Ngân hàng TMCP Đông Nam Á > Ngân hàng TMCP Việt Nam Thịnh Vượng > Ngân hàng TMCP Tiên Phong - Chi nhánh Thăng Long,năm 2025 (VND) > 1.300.000.000.000 > 5.980.000.000.000 > 947.368.420.000 > 270.000.000.000,"Lãi suất > 9,0%/năm > 7,4%/năm > 12,5%/năm > 7,5%/năm",Ngày đảo hạn > Ngày trả nợ cuối cùng là ngày 25 tháng 12 năm 2032; Gốc vay trả 6 tháng một lần kể từ tháng 6 năm 2027. > Ngày trả nợ cuối cùng là ngày 25 tháng 6 năm 2030; Gốc trả 6 tháng một lần kể từ ngày 26 tháng 12 năm 2025. > Ngày trả nợ cuối cùng là ngày 20 tháng 6 năm 2030; Gốc trả 3 tháng một lần kể từ ngày 20 tháng 12 năm 2025. > Ngày trả nợ cuối cùng là ngày 17 tháng 5 năm 2030; Gốc trả 6 tháng một lần kể từ ngày 26 tháng 12 năm 2025.,"Tài sản đảm bảo > Một số cổ phiếu của Công ty thuộc sở hữu bởi Chủ tịch HĐQT Công ty và cổ đông của Công ty; một số cổ phiếu của một công ty con thuộc sở hữu của Công ty và một công ty con khác trong Tập đoàn; Quyền sử dụng đất Lô TM-DV2 Dự án Khu đô thị - Dịch vụ thương mại và nhà ở công nhân Trăng Duệ thuộc sở hữu của một công ty con;Quyền tài sản phát sinh từ Hợp đồng chuyển nhượng phần vốn góp giữa Công ty và nhà đầu tư tại hai công ty con; toàn bộ phần vốn góp tại hai công ty con này thuộc sở hữu của Công ty;Tài sản gắn liền với đất hình thành trong tương lai của Dự án Trung tâm thương mại và Văn phòng tại 1A, 1C, 1D Láng Hạ thuộc sở hữu của một công ty con và toàn bộ cổ phần của công ty con này thuộc sở hữu của toàn bộ các cổ đông. > Phần vốn góp của Công ty tại một Công ty con; Bảo lãnh vay vốn của Chủ tịch HĐQT Công ty và một số cổ phiếu của một Công ty con thuộc sở hữu của Công ty và các công ty con khác. > Quyền tài sản phát sinh từ Dự án Đầu tư Xây dựng Khu đô thị và Dịch vụ Trăng Cát thuộc sở hữu của một Công ty con; Quyền sử dụng thừa đất số 91, tờ bản đồ số 15, số 84 Hùng Vương, phường Hải Châu, thành phố Đà Nẵng. > Một số cổ phiếu của một Công ty con thuộc sở hữu của Công ty; quyền sử dụng đất và lợi ích phát sinh từ thừa đất số 1 lô TM-DV1 Dự án Khu đô thị - Dịch vụ thương mại và nhà ở công nhân Trăng Duệ thuộc sở hữu của một công ty con.",numeric__năm 2025 (VND) > 1.300.000.000.000 > 5.980.000.000.000 > 947.368.420.000 > 270.000.000.000,"numeric__Lãi suất > 9,0%/năm > 7,4%/năm > 12,5%/năm > 7,5%/năm",numeric__Ngày đảo hạn > Ngày trả nợ cuối cùng là ngày 25 tháng 12 năm 2032; Gốc vay trả 6 tháng một lần kể từ tháng 6 năm 2027. > Ngày trả nợ cuối cùng là ngày 25 tháng 6 năm 2030; Gốc trả 6 tháng một lần kể từ ngày 26 tháng 12 năm 2025. > Ngày trả nợ cuối cùng là ngày 20 tháng 6 năm 2030; Gốc trả 3 tháng một lần kể từ ngày 20 tháng 12 năm 2025. > Ngày trả nợ cuối cùng là ngày 17 tháng 5 năm 2030; Gốc trả 6 tháng một lần kể từ ngày 26 tháng 12 năm 2025.,"numeric__Tài sản đảm bảo > Một số cổ phiếu của Công ty thuộc sở hữu bởi Chủ tịch HĐQT Công ty và cổ đông của Công ty; một số cổ phiếu của một công ty con thuộc sở hữu của Công ty và một công ty con khác trong Tập đoàn; Quyền sử dụng đất Lô TM-DV2 Dự án Khu đô thị - Dịch vụ thương mại và nhà ở công nhân Trăng Duệ thuộc sở hữu của một công ty con;Quyền tài sản phát sinh từ Hợp đồng chuyển nhượng phần vốn góp giữa Công ty và nhà đầu tư tại hai công ty con; toàn bộ phần vốn góp tại hai công ty con này thuộc sở hữu của Công ty;Tài sản gắn liền với đất hình thành trong tương lai của Dự án Trung tâm thương mại và Văn phòng tại 1A, 1C, 1D Láng Hạ thuộc sở hữu của một công ty con và toàn bộ cổ phần của công ty con này thuộc sở hữu của toàn bộ các cổ đông. > Phần vốn góp của Công ty tại một Công ty con; Bảo lãnh vay vốn của Chủ tịch HĐQT Công ty và một số cổ phiếu của một Công ty con thuộc sở hữu của Công ty và các công ty con khác. > Quyền tài sản phát sinh từ Dự án Đầu tư Xây dựng Khu đô thị và Dịch vụ Trăng Cát thuộc sở hữu của một Công ty con; Quyền sử dụng thừa đất số 91, tờ bản đồ số 15, số 84 Hùng Vương, phường Hải Châu, thành phố Đà Nẵng. > Một số cổ phiếu của một Công ty con thuộc sở hữu của Công ty; quyền sử dụng đất và lợi ích phát sinh từ thừa đất số 1 lô TM-DV1 Dự án Khu đô thị - Dịch vụ thương mại và nhà ở công nhân Trăng Duệ thuộc sở hữu của một công ty con."
,,,10.253.628.069.439,,,,10253628069439.0,,,
Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,677.367.135.8579.576.260.933.582,,,,6.773671358579576e+24,,,
