row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,70.127.723.286,68.689.885.522,70127723286.0,68689885522.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,12.519.342.757,11.996.961.441,12519342757.0,11996961441.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,68.827.491.255,56.573.657.577,68827491255.0,56573657577.0
Chi phí tài trợ,Chi phí tài trợ,Chi phí tài trợ,97.612.878.080,81.316.800.296,97612878080.0,81316800296.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,6.879.419.264,4.352.088.052,6879419264.0,4352088052.0
,,,255.966.854.642,222.929.392.888,255966854642.0,222929392888.0
