row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Doanh thu cho thuê dài hạn đất và cơ sở hạ tầng (*),Doanh thu cho thuê dài hạn đất và cơ sở hạ tầng (*),Doanh thu cho thuê dài hạn đất và cơ sở hạ tầng (*),1.260.699.583.431,720.377.818.368,1260699583431.0,720377818368.0
"Doanh thu cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải","Doanh thu cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải","Doanh thu cung cấp nước sạch, điện, phí dịch vụ và xử lý nước thải",173.412.135.151,134.247.993.187,173412135151.0,134247993187.0
"Doanh thu cho thuê kho, nhà xưởng và văn phòng","Doanh thu cho thuê kho, nhà xưởng và văn phòng","Doanh thu cho thuê kho, nhà xưởng và văn phòng",35.130.924.856,30.120.875.690,35130924856.0,30120875690.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,-,105.209.612,,105209612.0
,,,1.469.242.643.438,884.851.896.857,1469242643438.0,884851896857.0
