row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025,31 tháng 12 năm 2025_1,31 tháng 12 năm 2024,31 tháng 12 năm 2024_1,numeric__31 tháng 12 năm 2025,numeric__31 tháng 12 năm 2025_1,numeric__31 tháng 12 năm 2024,numeric__31 tháng 12 năm 2024_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,6.833.980.650,(6.833.980.650),6.833.980.650,(6.833.980.650),6833980650.0,-6833980650.0,6833980650.0,-6833980650.0
Công ty Cổ phần Việt Nhật,Công ty Cổ phần Việt Nhật,Công ty Cổ phần Việt Nhật,6.833.980.650,(6.833.980.650),6.833.980.650,(6.833.980.650),6833980650.0,-6833980650.0,6833980650.0,-6833980650.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,500.000.000,(500.000.000),500.000.000,(500.000.000),500000000.0,-500000000.0,500000000.0,-500000000.0
Công ty Cổ phần Du lịch Sài Gòn,Công ty Cổ phần Du lịch Sài Gòn,Công ty Cổ phần Du lịch Sài Gòn,500.000.000,(500.000.000),500.000.000,(500.000.000),500000000.0,-500000000.0,500000000.0,-500000000.0
,,,7.333.980.650,(7.333.980.650),7.333.980.650,(7.333.980.650),7333980650.0,-7333980650.0,7333980650.0,-7333980650.0
