row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,9.632.950,-,18.324.248.538,18.324.248.538,9.632.950,-,9632950.0,,18324248538.0,18324248538.0,9632950.0,
"Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu",-,-,366.495.136,366.495.136,-,-,,,366495136.0,366495136.0,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,23.726.493.271,33.722.050.001,52.949.143.879,-,4.499.399.393,,23726493271.0,33722050001.0,52949143879.0,,4499399393.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,231.457.860,2.981.175.004,2.861.552.262,-,351.080.602,,231457860.0,2981175004.0,2861552262.0,,351080602.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",-,73.312.920,7.089.121.735,7.162.434.655,-,-,,73312920.0,7089121735.0,7162434655.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,5.000.000,5.000.000,-,-,,,5000000.0,5000000.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,-,8.445.844,8.445.844,-,-,,,8445844.0,8445844.0,,
,,,9.632.950,24.031.264.051,62.496.536.258,81.677.320.314,9.632.950,4.850.479.995,9632950.0,24031264051.0,62496536258.0,81677320314.0,9632950.0,4850479995.0
