row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2015 > VND > (207.279.109.623) > 328.491.195.250,Năm 2014 > VND > 182.376.815.533 > 146.112.536.235,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2015 > VND > (207.279.109.623) > 328.491.195.250,numeric__Năm 2014 > VND > 182.376.815.533 > 146.112.536.235
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,11.565.374,1.843.482,,,11565374.0,1843482.0
70,70,70,Tiền và tương đương tiền cuối năm,3,121.223.651.001,328.491.195.250,,3.0,121223651001.0,328491195250.0
